date,Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
2023-09-01,Electronics,SKU_005,179.57,Out of Stock,6,1077.42,Adult,122,10,1,4,Carrier Y,9.09,Supplier A,South,9,370,15,135.69,Fail,0.0624,Sea,Route 2,941.31
2023-09-02,Clothing,SKU_001,377.27,In Stock,9,3395.43,Senior,43,3,3,5,Carrier X,43.82,Supplier A,North,6,541,7,58.45,Fail,0.0592,Sea,Route 1,865.57
2023-09-02,Electronics,SKU_002,411.88,Out of Stock,10,4118.8,Adult,154,5,70,6,Carrier Z,28.08,Supplier B,East,9,905,18,121.98,Pass,0.0281,Road,Route 2,903.01
2023-09-02,Furniture,SKU_003,214.68,Out of Stock,5,1073.4,Adult,117,5,91,5,Carrier X,40.48,Supplier C,North,13,750,14,271.6,Pass,0.0386,Road,Route 3,279.07
2023-09-02,Clothing,SKU_004,78.74,Out of Stock,10,787.4,Youth,115,8,70,3,Carrier Y,6.7,Supplier A,East,9,224,18,112.57,Pass,0.0987,Sea,Route 1,463.1
2023-09-02,Electronics,SKU_005,439.27,In Stock,12,5271.24,Senior,177,9,96,2,Carrier Y,17.85,Supplier A,West,2,644,18,196.95,Fail,0.0534,Road,Route 2,502.23
2023-09-03,Electronics,SKU_001,300.79,In Stock,7,2105.53,Youth,176,2,47,5,Carrier X,23.08,Supplier A,West,8,280,7,35.23,Pass,0.0319,Road,Route 1,171.93
2023-09-03,Electronics,SKU_002,260.98,In Stock,6,1565.88,Youth,119,12,76,9,Carrier Y,32.58,Supplier C,South,3,662,12,158.98,Pass,0.0899,Air,Route 2,280.0
2023-09-03,Electronics,SKU_003,261.5,Out of Stock,5,1307.5,Adult,58,9,6,9,Carrier Z,45.29,Supplier C,South,12,288,11,236.06,Fail,0.0012,Sea,Route 3,592.34
2023-09-03,Clothing,SKU_004,246.4,In Stock,10,2464.0,Youth,189,10,33,4,Carrier Z,9.26,Supplier A,West,12,576,8,117.7,Fail,0.0172,Air,Route 3,609.15
2023-09-03,Clothing,SKU_005,338.98,In Stock,8,2711.84,Adult,177,6,71,4,Carrier X,20.94,Supplier A,North,14,993,19,96.27,Fail,0.0092,Sea,Route 3,593.01
2023-09-04,Furniture,SKU_001,77.11,In Stock,15,1156.65,Youth,19,9,70,2,Carrier X,25.13,Supplier A,South,13,539,13,262.8,Pass,0.0621,Sea,Route 1,291.86
2023-09-04,Furniture,SKU_002,368.82,Out of Stock,11,4057.02,Youth,58,4,51,3,Carrier Y,36.8,Supplier B,South,4,993,13,54.23,Pass,0.0347,Sea,Route 1,481.97
2023-09-04,Clothing,SKU_003,416.65,In Stock,9,3749.85,Adult,11,7,28,1,Carrier Z,39.9,Supplier C,South,7,317,10,292.6,Pass,0.0476,Sea,Route 1,316.38
2023-09-04,Clothing,SKU_004,482.01,Out of Stock,10,4820.1,Youth,157,14,12,7,Carrier X,34.55,Supplier C,West,5,138,14,259.56,Fail,0.0206,Road,Route 1,270.69
2023-09-04,Furniture,SKU_005,244.2,In Stock,4,976.8,Adult,106,5,93,3,Carrier X,44.32,Supplier B,South,11,944,15,82.38,Fail,0.0778,Road,Route 3,800.86
2023-09-05,Clothing,SKU_001,181.9,In Stock,13,2364.7,Adult,54,7,84,6,Carrier X,47.14,Supplier A,South,5,577,9,231.97,Fail,0.0449,Air,Route 1,329.76
2023-09-05,Furniture,SKU_002,497.47,Out of Stock,16,7959.52,Adult,168,8,62,4,Carrier Z,41.45,Supplier C,North,12,943,13,66.66,Pass,0.0861,Road,Route 1,442.28
2023-09-05,Furniture,SKU_003,68.17,In Stock,10,681.7,Youth,171,10,36,1,Carrier X,18.3,Supplier A,South,13,506,8,150.16,Fail,0.0746,Sea,Route 3,508.62
2023-09-05,Clothing,SKU_004,314.1,In Stock,10,3141.0,Youth,5,4,86,4,Carrier Z,26.84,Supplier B,West,12,313,7,143.07,Fail,0.0059,Sea,Route 1,338.51
2023-09-05,Clothing,SKU_005,307.02,Out of Stock,10,3070.2,Adult,127,6,2,8,Carrier X,44.15,Supplier A,North,3,966,8,43.43,Fail,0.0019,Sea,Route 1,180.56
2023-09-06,Electronics,SKU_001,109.98,Out of Stock,5,549.9,Adult,147,10,52,3,Carrier Z,15.71,Supplier A,North,3,898,11,225.14,Fail,0.0787,Sea,Route 1,196.95
2023-09-06,Furniture,SKU_002,55.55,In Stock,8,444.4,Youth,144,6,35,3,Carrier Z,22.46,Supplier A,East,14,455,11,35.74,Pass,0.0983,Road,Route 3,212.93
2023-09-06,Electronics,SKU_003,376.48,In Stock,11,4141.28,Senior,95,11,4,1,Carrier Z,28.37,Supplier B,South,12,175,13,279.63,Pass,0.0704,Sea,Route 1,404.34
2023-09-06,Clothing,SKU_004,456.26,In Stock,10,4562.6,Adult,140,8,89,5,Carrier Z,34.62,Supplier A,East,10,87,11,119.34,Pass,0.0664,Road,Route 1,779.87
2023-09-06,Furniture,SKU_005,172.9,Out of Stock,14,2420.6,Youth,155,10,43,6,Carrier X,10.2,Supplier B,East,10,245,18,216.28,Fail,0.053,Air,Route 3,222.39
2023-09-07,Clothing,SKU_001,467.51,In Stock,13,6077.63,Youth,9,6,35,4,Carrier X,29.44,Supplier A,West,8,760,19,89.34,Pass,0.062,Sea,Route 2,590.85
2023-09-07,Furniture,SKU_002,156.01,In Stock,7,1092.07,Senior,173,11,30,8,Carrier X,40.04,Supplier B,South,6,395,10,135.77,Fail,0.0771,Sea,Route 2,600.24
2023-09-07,Electronics,SKU_003,69.45,Out of Stock,11,763.95,Youth,9,12,16,4,Carrier Y,6.33,Supplier A,West,11,832,11,129.66,Pass,0.0264,Air,Route 3,257.84
2023-09-07,Clothing,SKU_004,378.15,In Stock,9,3403.35,Senior,183,4,20,5,Carrier Z,10.66,Supplier C,South,8,908,6,289.67,Fail,0.0833,Road,Route 2,793.17
2023-09-07,Furniture,SKU_005,413.73,In Stock,8,3309.84,Youth,90,8,94,8,Carrier Y,19.36,Supplier B,West,14,205,8,264.49,Pass,0.0746,Air,Route 1,882.96
2023-09-08,Furniture,SKU_001,430.54,Out of Stock,14,6027.56,Adult,59,5,70,6,Carrier Z,8.82,Supplier A,South,6,511,18,71.48,Pass,0.0632,Sea,Route 2,876.95
2023-09-08,Furniture,SKU_002,360.14,In Stock,4,1440.56,Senior,152,12,26,5,Carrier Z,19.5,Supplier B,West,7,972,5,173.5,Pass,0.0665,Road,Route 2,911.59
2023-09-08,Clothing,SKU_003,290.05,In Stock,15,4350.75,Senior,179,11,93,1,Carrier Y,16.68,Supplier B,South,8,77,17,83.37,Fail,0.0617,Road,Route 2,227.17
2023-09-08,Clothing,SKU_004,323.12,In Stock,11,3554.32,Adult,93,9,91,1,Carrier X,10.26,Supplier C,South,3,297,8,243.0,Pass,0.094,Air,Route 2,759.68
2023-09-08,Clothing,SKU_005,144.79,In Stock,8,1158.32,Adult,106,6,73,4,Carrier X,25.47,Supplier B,West,10,756,16,93.63,Pass,0.0675,Sea,Route 2,430.61
2023-09-09,Electronics,SKU_001,457.75,In Stock,13,5950.75,Senior,105,8,94,6,Carrier Z,7.18,Supplier A,North,8,719,19,154.91,Pass,0.031,Road,Route 1,691.17
2023-09-09,Furniture,SKU_002,433.61,Out of Stock,9,3902.49,Senior,9,11,88,5,Carrier Y,27.15,Supplier C,South,9,283,5,256.13,Pass,0.04,Sea,Route 2,943.23
2023-09-09,Furniture,SKU_003,425.94,Out of Stock,19,8092.86,Youth,17,5,91,1,Carrier Y,17.89,Supplier B,East,8,641,15,123.29,Pass,0.04,Sea,Route 3,987.66
2023-09-09,Electronics,SKU_004,337.85,Out of Stock,10,3378.5,Youth,179,6,2,2,Carrier Y,6.55,Supplier A,North,13,934,15,104.87,Fail,0.0772,Sea,Route 3,742.21
2023-09-09,Furniture,SKU_005,332.2,Out of Stock,10,3322.0,Youth,169,12,88,3,Carrier Z,43.5,Supplier A,North,6,983,5,147.05,Fail,0.0134,Sea,Route 1,312.96
2023-09-10,Electronics,SKU_001,240.74,Out of Stock,10,2407.4,Youth,165,13,83,2,Carrier Y,30.09,Supplier A,West,8,661,14,253.23,Fail,0.0821,Road,Route 3,475.56
2023-09-10,Furniture,SKU_002,138.49,Out of Stock,9,1246.41,Youth,180,4,19,2,Carrier Y,45.23,Supplier A,East,9,859,11,116.63,Fail,0.0305,Air,Route 2,273.41
2023-09-10,Clothing,SKU_003,250.66,Out of Stock,9,2255.94,Senior,15,6,13,8,Carrier Z,16.38,Supplier A,South,7,324,5,269.8,Fail,0.0639,Sea,Route 2,960.21
2023-09-10,Electronics,SKU_004,285.28,Out of Stock,8,2282.24,Adult,30,3,7,1,Carrier Z,39.56,Supplier C,North,7,977,18,278.68,Pass,0.0861,Sea,Route 2,554.17
2023-09-10,Clothing,SKU_005,306.95,In Stock,9,2762.55,Senior,176,3,98,2,Carrier Y,47.29,Supplier C,North,9,933,12,196.65,Pass,0.0492,Sea,Route 1,408.01
2023-09-11,Furniture,SKU_001,218.95,In Stock,14,3065.3,Adult,27,11,87,2,Carrier Y,26.8,Supplier A,East,8,184,5,231.89,Pass,0.0823,Air,Route 3,515.67
2023-09-11,Clothing,SKU_002,278.54,In Stock,7,1949.78,Youth,3,2,84,1,Carrier Z,48.67,Supplier C,South,3,563,13,228.15,Pass,0.0409,Sea,Route 3,829.31
2023-09-11,Clothing,SKU_003,223.67,In Stock,4,894.68,Senior,156,11,36,3,Carrier X,5.44,Supplier C,South,6,703,5,155.37,Pass,0.0811,Air,Route 3,843.79
2023-09-11,Electronics,SKU_004,304.68,Out of Stock,7,2132.76,Adult,124,2,4,6,Carrier Z,35.58,Supplier B,East,13,321,10,153.56,Fail,0.0142,Air,Route 3,784.07
2023-09-11,Furniture,SKU_005,147.71,Out of Stock,13,1920.23,Youth,22,7,4,4,Carrier Y,29.87,Supplier A,South,11,346,5,49.82,Pass,0.0098,Sea,Route 3,809.47
2023-09-12,Electronics,SKU_001,165.84,Out of Stock,14,2321.76,Adult,141,12,95,9,Carrier Z,19.18,Supplier C,South,8,324,13,143.92,Fail,0.027,Road,Route 3,579.38
2023-09-12,Furniture,SKU_002,66.69,Out of Stock,7,466.83,Adult,47,12,89,1,Carrier X,43.1,Supplier C,South,8,149,18,210.45,Fail,0.073,Sea,Route 2,661.4
2023-09-12,Electronics,SKU_003,360.78,Out of Stock,15,5411.7,Adult,60,9,96,7,Carrier X,5.3,Supplier A,South,3,937,13,165.3,Pass,0.005,Road,Route 3,340.97
2023-09-12,Electronics,SKU_004,336.48,In Stock,15,5047.2,Youth,18,13,17,2,Carrier Y,49.3,Supplier C,East,5,545,15,266.32,Fail,0.0356,Air,Route 1,968.19
2023-09-12,Electronics,SKU_005,79.44,Out of Stock,10,794.4,Senior,16,11,96,8,Carrier X,47.21,Supplier A,East,12,274,6,167.5,Pass,0.0846,Sea,Route 3,792.77
2023-09-13,Clothing,SKU_001,384.3,Out of Stock,9,3458.7,Adult,114,11,87,1,Carrier Y,15.48,Supplier B,East,4,766,8,101.6,Fail,0.0618,Air,Route 2,358.03
2023-09-13,Clothing,SKU_002,149.08,Out of Stock,8,1192.64,Youth,169,6,61,2,Carrier X,35.81,Supplier C,North,5,88,19,144.92,Pass,0.0175,Sea,Route 2,563.97
2023-09-13,Clothing,SKU_003,433.66,Out of Stock,6,2601.96,Youth,160,8,53,7,Carrier Y,32.5,Supplier C,North,9,603,19,281.87,Pass,0.0331,Road,Route 2,607.46
2023-09-13,Electronics,SKU_004,468.89,Out of Stock,9,4220.01,Youth,184,8,71,8,Carrier Y,24.87,Supplier A,West,14,110,15,121.62,Fail,0.0635,Sea,Route 3,211.04
2023-09-13,Electronics,SKU_005,250.65,Out of Stock,11,2757.15,Youth,60,10,4,8,Carrier X,25.06,Supplier A,East,12,187,6,224.74,Pass,0.0886,Air,Route 1,848.4
2023-09-14,Electronics,SKU_001,369.14,Out of Stock,11,4060.54,Adult,116,8,68,6,Carrier Y,24.75,Supplier A,East,2,798,9,141.27,Pass,0.0974,Sea,Route 2,885.23
2023-09-14,Electronics,SKU_002,175.1,In Stock,9,1575.9,Youth,35,9,32,3,Carrier Z,36.1,Supplier A,South,9,168,16,112.14,Fail,0.073,Sea,Route 1,362.8
2023-09-14,Furniture,SKU_003,484.0,Out of Stock,13,6292.0,Senior,165,12,32,1,Carrier Z,46.99,Supplier B,South,3,990,15,116.6,Pass,0.0714,Sea,Route 3,413.68
2023-09-14,Clothing,SKU_004,145.66,In Stock,14,2039.24,Senior,29,14,41,3,Carrier X,20.23,Supplier A,North,6,297,19,99.21,Pass,0.0509,Road,Route 3,573.08
2023-09-14,Electronics,SKU_005,153.99,Out of Stock,5,769.95,Youth,174,3,45,1,Carrier Z,26.74,Supplier A,West,10,247,9,124.8,Pass,0.0014,Air,Route 3,491.15
2023-09-15,Electronics,SKU_001,119.78,Out of Stock,6,718.68,Senior,115,9,74,4,Carrier Z,15.95,Supplier A,West,9,291,17,54.93,Pass,0.0942,Air,Route 1,296.11
2023-09-15,Furniture,SKU_002,408.94,Out of Stock,11,4498.34,Adult,198,5,35,3,Carrier Z,41.23,Supplier A,West,3,407,5,289.92,Fail,0.0806,Sea,Route 1,297.49
2023-09-15,Clothing,SKU_003,218.45,Out of Stock,10,2184.5,Youth,72,9,14,2,Carrier Y,16.05,Supplier C,South,2,472,13,252.08,Pass,0.0839,Sea,Route 3,615.7
2023-09-15,Electronics,SKU_004,221.99,Out of Stock,14,3107.86,Adult,77,11,31,7,Carrier Z,23.55,Supplier B,East,8,834,15,57.25,Pass,0.0144,Road,Route 2,914.28
2023-09-15,Clothing,SKU_005,271.72,Out of Stock,10,2717.2,Adult,76,11,83,9,Carrier Y,14.21,Supplier B,North,11,923,11,200.86,Fail,0.0858,Air,Route 1,707.52
2023-09-16,Clothing,SKU_001,433.14,Out of Stock,7,3031.98,Youth,132,4,18,3,Carrier Y,8.56,Supplier A,East,4,885,7,136.01,Pass,0.055,Road,Route 1,976.25
2023-09-16,Furniture,SKU_002,468.29,In Stock,11,5151.19,Youth,117,5,75,2,Carrier X,9.87,Supplier B,North,13,561,9,255.53,Pass,0.0445,Air,Route 2,540.19
2023-09-16,Furniture,SKU_003,125.82,Out of Stock,9,1132.38,Senior,74,5,28,3,Carrier Z,31.75,Supplier B,North,7,772,13,252.49,Fail,0.0493,Air,Route 3,578.5
2023-09-16,Clothing,SKU_004,264.15,In Stock,3,792.45,Adult,69,13,22,9,Carrier Y,30.27,Supplier B,East,10,698,14,202.03,Pass,0.0565,Air,Route 1,811.56
2023-09-16,Furniture,SKU_005,58.79,Out of Stock,14,823.06,Adult,182,9,70,9,Carrier X,35.75,Supplier B,South,10,583,12,293.16,Fail,0.0749,Sea,Route 3,528.58
2023-09-17,Furniture,SKU_001,428.97,Out of Stock,7,3002.79,Adult,79,12,92,9,Carrier Y,15.12,Supplier B,South,4,74,5,149.91,Fail,0.0898,Sea,Route 3,851.9
2023-09-17,Furniture,SKU_002,490.58,In Stock,10,4905.8,Senior,48,8,60,4,Carrier Y,42.67,Supplier C,North,14,904,12,214.34,Fail,0.0391,Air,Route 3,583.36
2023-09-17,Clothing,SKU_003,280.34,Out of Stock,12,3364.08,Senior,50,3,58,2,Carrier Z,12.1,Supplier B,North,7,595,12,233.94,Fail,0.0737,Road,Route 1,893.15
2023-09-17,Furniture,SKU_004,218.54,Out of Stock,15,3278.1,Senior,141,8,57,6,Carrier Y,9.96,Supplier C,West,9,283,14,291.92,Fail,0.0761,Road,Route 1,995.0
2023-09-17,Furniture,SKU_005,144.45,In Stock,8,1155.6,Youth,108,5,26,5,Carrier Y,35.62,Supplier C,West,14,184,18,298.18,Fail,0.0555,Air,Route 2,251.59
2023-09-18,Furniture,SKU_001,56.83,Out of Stock,11,625.13,Youth,23,4,73,3,Carrier Y,26.81,Supplier C,East,12,908,6,220.02,Fail,0.0536,Air,Route 3,795.54
2023-09-18,Electronics,SKU_002,421.97,In Stock,12,5063.64,Youth,118,5,18,4,Carrier Y,40.71,Supplier A,East,8,805,18,225.93,Pass,0.0087,Sea,Route 3,644.41
2023-09-18,Furniture,SKU_003,377.97,In Stock,14,5291.58,Youth,13,12,51,7,Carrier X,33.4,Supplier A,North,4,927,9,72.63,Pass,0.0775,Road,Route 3,752.48
2023-09-18,Clothing,SKU_004,313.3,Out of Stock,8,2506.4,Senior,17,8,42,8,Carrier Y,31.07,Supplier A,East,6,234,8,80.02,Fail,0.0098,Road,Route 2,423.55
2023-09-18,Clothing,SKU_005,181.06,Out of Stock,10,1810.6,Senior,67,13,67,7,Carrier Z,39.12,Supplier B,West,8,863,6,118.45,Fail,0.0822,Sea,Route 1,969.53
2023-09-19,Electronics,SKU_001,286.24,Out of Stock,5,1431.2,Senior,194,6,48,9,Carrier Y,40.47,Supplier A,West,8,488,11,122.88,Pass,0.0466,Sea,Route 1,926.74
2023-09-19,Furniture,SKU_002,440.67,Out of Stock,8,3525.36,Senior,121,4,79,4,Carrier Z,33.28,Supplier C,East,12,645,19,99.58,Pass,0.043,Road,Route 1,722.37
2023-09-19,Clothing,SKU_003,337.72,In Stock,12,4052.64,Adult,122,6,16,9,Carrier Z,14.36,Supplier C,South,8,957,7,69.43,Pass,0.0007,Road,Route 1,790.58
2023-09-19,Furniture,SKU_004,181.45,In Stock,11,1995.95,Senior,192,7,34,6,Carrier X,42.84,Supplier A,South,11,624,17,290.29,Fail,0.0294,Air,Route 2,259.13
2023-09-19,Electronics,SKU_005,405.98,Out of Stock,5,2029.9,Youth,103,7,12,2,Carrier X,34.54,Supplier C,East,12,87,14,129.89,Pass,0.0756,Air,Route 1,720.62
2023-09-20,Clothing,SKU_001,478.79,In Stock,6,2872.74,Senior,193,10,6,8,Carrier Z,9.26,Supplier A,North,9,855,11,157.51,Fail,0.0822,Sea,Route 3,203.49
2023-09-20,Clothing,SKU_002,493.43,Out of Stock,14,6908.02,Senior,31,14,70,8,Carrier Y,22.12,Supplier C,North,12,393,5,205.4,Fail,0.0558,Road,Route 1,255.96
2023-09-20,Electronics,SKU_003,395.59,In Stock,8,3164.72,Youth,95,10,83,4,Carrier Y,25.12,Supplier A,East,2,78,15,20.39,Fail,0.0724,Sea,Route 1,430.19
2023-09-20,Furniture,SKU_004,81.81,In Stock,5,409.05,Adult,1,13,86,5,Carrier Y,36.53,Supplier B,West,7,220,17,56.96,Fail,0.0581,Air,Route 3,660.93
2023-09-20,Clothing,SKU_005,410.29,In Stock,15,6154.35,Adult,178,12,1,9,Carrier Y,20.46,Supplier C,West,8,480,11,190.32,Fail,0.0083,Sea,Route 3,334.86
2023-09-21,Furniture,SKU_001,131.51,Out of Stock,5,657.55,Senior,101,14,85,9,Carrier Y,34.96,Supplier B,East,10,989,17,264.5,Fail,0.0436,Road,Route 1,808.03
2023-09-21,Electronics,SKU_002,343.67,In Stock,6,2062.02,Adult,84,7,38,7,Carrier X,24.92,Supplier A,North,10,909,12,183.04,Fail,0.0245,Sea,Route 2,683.8
2023-09-21,Furniture,SKU_003,121.77,In Stock,11,1339.47,Senior,55,14,14,5,Carrier Y,34.6,Supplier B,West,13,930,17,116.62,Pass,0.0907,Road,Route 2,181.27
2023-09-21,Furniture,SKU_004,450.56,In Stock,7,3153.92,Senior,11,4,95,5,Carrier X,10.46,Supplier B,West,5,318,8,137.05,Fail,0.0868,Air,Route 1,482.85
2023-09-21,Electronics,SKU_005,349.42,In Stock,11,3843.62,Adult,137,3,95,3,Carrier X,35.53,Supplier C,West,9,356,12,35.5,Pass,0.0084,Road,Route 1,481.54
2023-09-22,Clothing,SKU_001,153.8,In Stock,6,922.8,Youth,132,4,20,3,Carrier Z,16.94,Supplier A,South,7,545,19,156.1,Pass,0.0821,Sea,Route 3,278.67
2023-09-22,Electronics,SKU_002,148.99,In Stock,10,1489.9,Youth,41,8,41,9,Carrier Z,19.55,Supplier B,North,2,947,14,256.59,Pass,0.0355,Air,Route 1,408.41
2023-09-22,Furniture,SKU_003,142.26,In Stock,8,1138.08,Youth,123,4,13,8,Carrier Y,48.66,Supplier B,East,8,140,5,93.69,Fail,0.0733,Air,Route 2,114.4
2023-09-22,Furniture,SKU_004,335.28,Out of Stock,7,2346.96,Senior,57,4,26,6,Carrier X,30.14,Supplier C,North,14,270,7,59.56,Pass,0.0008,Air,Route 3,561.0
2023-09-22,Clothing,SKU_005,262.67,Out of Stock,11,2889.37,Adult,139,13,29,6,Carrier Y,12.94,Supplier A,South,14,112,12,223.8,Fail,0.0098,Road,Route 1,631.28
2023-09-23,Clothing,SKU_001,243.37,In Stock,11,2677.07,Adult,190,8,29,8,Carrier Y,29.3,Supplier B,East,12,90,10,131.17,Pass,0.0971,Road,Route 1,642.87
2023-09-23,Electronics,SKU_002,366.8,Out of Stock,14,5135.2,Senior,131,13,98,3,Carrier Z,6.37,Supplier C,West,9,826,6,200.19,Fail,0.0068,Air,Route 2,508.24
2023-09-23,Electronics,SKU_003,455.54,In Stock,7,3188.78,Youth,175,6,12,2,Carrier Z,23.15,Supplier A,East,13,994,17,202.41,Pass,0.0147,Road,Route 2,983.22
2023-09-23,Clothing,SKU_004,335.89,In Stock,12,4030.68,Adult,174,8,44,4,Carrier Y,7.15,Supplier B,North,4,415,5,127.17,Fail,0.0086,Road,Route 1,879.16
2023-09-23,Clothing,SKU_005,470.33,In Stock,7,3292.31,Senior,181,2,2,7,Carrier Z,29.93,Supplier A,South,10,561,14,161.27,Pass,0.0305,Air,Route 2,496.37
2023-09-24,Electronics,SKU_001,344.26,In Stock,8,2754.08,Youth,188,14,48,7,Carrier Z,33.81,Supplier A,East,5,663,19,286.87,Fail,0.031,Air,Route 2,940.3
2023-09-24,Furniture,SKU_002,489.19,In Stock,4,1956.76,Adult,18,10,57,8,Carrier X,34.82,Supplier C,North,8,794,8,69.9,Fail,0.0082,Air,Route 1,735.18
2023-09-24,Furniture,SKU_003,109.37,Out of Stock,9,984.33,Youth,129,7,7,8,Carrier Y,9.35,Supplier A,North,10,399,6,164.54,Fail,0.0184,Sea,Route 2,674.7
2023-09-24,Electronics,SKU_004,491.7,Out of Stock,8,3933.6,Adult,111,12,86,3,Carrier X,49.09,Supplier B,West,8,106,18,196.11,Pass,0.0903,Road,Route 1,778.04
2023-09-24,Furniture,SKU_005,266.81,Out of Stock,5,1334.05,Youth,37,13,17,9,Carrier Z,41.97,Supplier C,East,7,648,12,226.01,Fail,0.0961,Road,Route 2,195.8
2023-09-25,Clothing,SKU_001,119.56,Out of Stock,6,717.36,Youth,84,9,63,9,Carrier X,29.99,Supplier B,East,8,949,9,242.72,Pass,0.061,Road,Route 2,918.78
2023-09-25,Clothing,SKU_002,119.28,In Stock,9,1073.52,Senior,3,8,87,6,Carrier X,34.12,Supplier B,North,2,92,9,103.98,Pass,0.0226,Air,Route 2,231.47
2023-09-25,Furniture,SKU_003,59.24,In Stock,14,829.36,Senior,167,4,82,5,Carrier Z,33.68,Supplier C,South,6,223,12,105.9,Fail,0.009,Sea,Route 2,777.58
2023-09-25,Electronics,SKU_004,263.41,In Stock,9,2370.69,Senior,149,14,72,4,Carrier Z,49.17,Supplier A,North,10,965,14,140.64,Fail,0.0278,Air,Route 2,529.48
2023-09-25,Clothing,SKU_005,402.49,In Stock,14,5634.86,Senior,113,7,9,5,Carrier Z,41.77,Supplier A,South,8,846,8,112.94,Fail,0.0743,Air,Route 3,624.87
2023-09-26,Clothing,SKU_001,193.78,Out of Stock,5,968.9,Senior,40,14,76,6,Carrier Z,9.8,Supplier A,East,6,932,8,162.21,Fail,0.0113,Road,Route 3,928.34
2023-09-26,Clothing,SKU_002,61.48,Out of Stock,6,368.88,Senior,170,2,5,4,Carrier Y,46.48,Supplier C,East,3,460,14,295.05,Fail,0.0853,Sea,Route 1,332.59
2023-09-26,Clothing,SKU_003,443.05,In Stock,8,3544.4,Adult,49,2,58,9,Carrier X,20.59,Supplier A,West,14,922,10,117.76,Fail,0.0803,Air,Route 3,874.58
2023-09-26,Furniture,SKU_004,151.03,In Stock,12,1812.36,Senior,18,6,39,8,Carrier Z,38.04,Supplier A,East,13,817,6,251.83,Pass,0.0591,Air,Route 2,300.45
2023-09-26,Electronics,SKU_005,390.96,Out of Stock,13,5082.48,Youth,124,6,15,1,Carrier X,41.34,Supplier A,East,12,715,12,23.13,Fail,0.054,Sea,Route 3,682.83
2023-09-27,Furniture,SKU_001,473.35,In Stock,12,5680.2,Youth,184,13,29,1,Carrier X,6.39,Supplier A,East,13,540,6,42.18,Fail,0.0191,Road,Route 2,735.64
2023-09-27,Furniture,SKU_002,146.12,Out of Stock,15,2191.8,Youth,91,11,34,9,Carrier X,8.66,Supplier A,West,5,403,7,178.78,Pass,0.0881,Road,Route 3,228.76
2023-09-27,Electronics,SKU_003,213.97,In Stock,7,1497.79,Adult,127,4,6,7,Carrier Y,49.26,Supplier B,West,12,920,16,123.99,Pass,0.0279,Air,Route 2,101.96
2023-09-27,Electronics,SKU_004,403.95,In Stock,9,3635.55,Youth,13,6,48,9,Carrier X,12.46,Supplier A,South,12,263,6,98.05,Fail,0.0242,Air,Route 1,901.62
2023-09-27,Furniture,SKU_005,480.47,Out of Stock,11,5285.17,Youth,123,8,36,8,Carrier Y,26.28,Supplier A,South,5,787,6,112.95,Pass,0.0042,Road,Route 1,596.73
2023-09-28,Electronics,SKU_001,131.67,In Stock,12,1580.04,Adult,123,12,73,4,Carrier Z,21.0,Supplier B,West,5,581,16,68.41,Fail,0.0358,Road,Route 3,725.5
2023-09-28,Furniture,SKU_002,68.07,Out of Stock,5,340.35,Senior,135,13,64,5,Carrier X,48.18,Supplier C,North,13,761,15,263.53,Pass,0.0972,Road,Route 1,699.96
2023-09-28,Clothing,SKU_003,228.76,In Stock,10,2287.6,Youth,149,11,72,1,Carrier Y,17.26,Supplier C,North,10,301,12,235.49,Pass,0.0961,Sea,Route 2,852.3
2023-09-28,Clothing,SKU_004,359.17,In Stock,12,4310.04,Adult,94,10,31,3,Carrier Z,14.82,Supplier A,South,11,560,14,231.51,Pass,0.0151,Sea,Route 3,409.0
2023-09-28,Clothing,SKU_005,362.06,Out of Stock,10,3620.6,Youth,85,10,24,7,Carrier X,42.17,Supplier C,West,12,718,10,261.22,Pass,0.0673,Road,Route 3,682.83
2023-09-29,Electronics,SKU_001,403.89,In Stock,8,3231.12,Youth,82,8,91,5,Carrier Z,12.78,Supplier B,East,12,775,13,195.61,Pass,0.079,Air,Route 1,268.44
2023-09-29,Electronics,SKU_002,240.25,Out of Stock,10,2402.5,Youth,125,5,41,7,Carrier Y,26.3,Supplier A,South,5,752,13,168.86,Pass,0.0108,Air,Route 2,176.31
2023-09-29,Clothing,SKU_003,289.15,In Stock,12,3469.8,Senior,152,3,50,7,Carrier Y,20.38,Supplier A,South,10,948,11,225.0,Fail,0.0675,Sea,Route 2,401.7
2023-09-29,Electronics,SKU_004,328.14,In Stock,5,1640.7,Senior,52,11,72,3,Carrier Z,47.06,Supplier A,North,6,871,8,118.55,Pass,0.0714,Road,Route 3,807.54
2023-09-29,Furniture,SKU_005,179.83,Out of Stock,9,1618.47,Youth,139,14,57,6,Carrier Z,32.15,Supplier B,North,4,575,6,103.12,Fail,0.0871,Sea,Route 2,927.75
2023-09-30,Furniture,SKU_001,403.69,Out of Stock,12,4844.28,Adult,21,8,71,4,Carrier Y,14.15,Supplier C,West,8,918,11,101.38,Pass,0.0647,Road,Route 1,481.73
2023-09-30,Clothing,SKU_002,430.04,Out of Stock,10,4300.4,Adult,6,11,40,4,Carrier X,13.94,Supplier C,South,2,471,10,77.63,Pass,0.0698,Air,Route 3,659.43
